SessionTime,SessionTick,SessionNum,SessionState,SessionUniqueID,SessionFlags,SessionTimeRemain,SessionLapsRemain,SessionLapsRemainEx,SessionTimeTotal,SessionLapsTotal,SessionJokerLapsRemain,SessionOnJokerLap,SessionTimeOfDay,RadioTransmitCarIdx,RadioTransmitRadioIdx,RadioTransmitFrequencyIdx,DisplayUnits,DriverMarker,PushToTalk,PushToPass,ManualBoost,ManualNoBoost,IsOnTrack,IsReplayPlaying,ReplayFrameNum,ReplayFrameNumEnd,IsDiskLoggingEnabled,IsDiskLoggingActive,FrameRate,CpuUsageFG,GpuUsage,ChanAvgLatency,ChanLatency,ChanQuality,ChanPartnerQuality,CpuUsageBG,ChanClockSkew,MemPageFaultSec,MemSoftPageFaultSec,PlayerCarPosition,PlayerCarClassPosition,PlayerCarClass,PlayerTrackSurface,PlayerTrackSurfaceMaterial,PlayerCarIdx,PlayerCarTeamIncidentCount,PlayerCarMyIncidentCount,PlayerCarDriverIncidentCount,PlayerCarWeightPenalty,PlayerCarPowerAdjust,PlayerCarDryTireSetLimit,PlayerCarTowTime,PlayerCarInPitStall,PlayerCarPitSvStatus,PlayerTireCompound,PlayerFastRepairsUsed,OnPitRoad,PaceMode,CarIdxLap,CarIdxLapCompleted,CarIdxLapDistPct,CarIdxTrackSurface,CarIdxTrackSurfaceMaterial,CarIdxOnPitRoad,CarIdxPosition,CarIdxClassPosition,CarIdxClass,CarIdxF2Time,CarIdxEstTime,CarIdxLastLapTime,CarIdxBestLapTime,CarIdxBestLapNum,CarIdxTireCompound,CarIdxQualTireCompound,CarIdxQualTireCompoundLocked,CarIdxFastRepairsUsed,CarIdxSessionFlags,CarIdxPaceLine,CarIdxPaceRow,CarIdxPaceFlags,CarIdxSteer,CarIdxRPM,CarIdxGear,SteeringWheelAngle,Throttle,Brake,Clutch,Gear,RPM,PlayerCarSLFirstRPM,PlayerCarSLShiftRPM,PlayerCarSLLastRPM,PlayerCarSLBlinkRPM,Lap,LapCompleted,LapDist,LapDistPct,RaceLaps,CarDistAhead,CarDistBehind,LapBestLap,LapBestLapTime,LapLastLapTime,LapCurrentLapTime,LapLasNLapSeq,LapLastNLapTime,LapBestNLapLap,LapBestNLapTime,LapDeltaToBestLap,LapDeltaToBestLap_DD,LapDeltaToBestLap_OK,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap,LapDeltaToSessionBestLap_DD,LapDeltaToSessionBestLap_OK,LapDeltaToSessionOptimalLap,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,LapDeltaToSessionLastlLap_OK,Speed,Yaw,YawNorth,Pitch,Roll,EnterExitReset,TrackTemp,TrackTempCrew,AirTemp,TrackWetness,Skies,AirDensity,AirPressure,WindVel,WindDir,RelativeHumidity,FogLevel,Precipitation,SolarAltitude,SolarAzimuth,WeatherDeclaredWet,SteeringFFBEnabled,DCLapStatus,DCDriversSoFar,OkToReloadTextures,LoadNumTextures,CarLeftRight,PitsOpen,VidCapEnabled,VidCapActive,PlayerIncidents,PitRepairLeft,PitOptRepairLeft,PitstopActive,FastRepairUsed,FastRepairAvailable,LFTiresUsed,RFTiresUsed,LRTiresUsed,RRTiresUsed,LeftTireSetsUsed,RightTireSetsUsed,FrontTireSetsUsed,RearTireSetsUsed,TireSetsUsed,LFTiresAvailable,RFTiresAvailable,LRTiresAvailable,RRTiresAvailable,LeftTireSetsAvailable,RightTireSetsAvailable,FrontTireSetsAvailable,RearTireSetsAvailable,TireSetsAvailable,CamCarIdx,CamCameraNumber,CamGroupNumber,CamCameraState,IsOnTrackCar,IsInGarage,SteeringWheelAngleMax,ShiftPowerPct,ShiftGrindRPM,ThrottleRaw,BrakeRaw,ClutchRaw,HandbrakeRaw,BrakeABSactive,Shifter,EngineWarnings,FuelLevelPct,PitSvFlags,PitSvLFP,PitSvRFP,PitSvLRP,PitSvRRP,PitSvFuel,PitSvTireCompound,CarIdxP2P_Status,CarIdxP2P_Count,P2P_Status,P2P_Count,SteeringWheelPctTorque,SteeringWheelPctTorqueSign,SteeringWheelPctTorqueSignStops,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelPctDamper,SteeringWheelLimiter,SteeringWheelMaxForceNm,SteeringWheelPeakForceNm,SteeringWheelUseLinear,ShiftIndicatorPct,IsGarageVisible,ReplayPlaySpeed,ReplayPlaySlowMotion,ReplaySessionTime,ReplaySessionNum,TireLF_RumblePitch,TireRF_RumblePitch,TireLR_RumblePitch,TireRR_RumblePitch,SteeringWheelTorque_ST,SteeringWheelTorque,VelocityZ_ST,VelocityY_ST,VelocityX_ST,VelocityZ,VelocityY,VelocityX,YawRate_ST,PitchRate_ST,RollRate_ST,YawRate,PitchRate,RollRate,VertAccel_ST,LatAccel_ST,LongAccel_ST,VertAccel,LatAccel,LongAccel,dcStarter,dcPitSpeedLimiterToggle,dcTearOffVisor,dpTireChange,dpFuelFill,dpFuelAutoFillEnabled,dpFuelAutoFillActive,dpFuelAddKg,dpFastRepair,dcBrakeBias,dpLFTireColdPress,dpRFTireColdPress,dpLRTireColdPress,dpRRTireColdPress,RFbrakeLinePress,RFcoldPressure,RFodometer,RFtempCL,RFtempCM,RFtempCR,RFwearL,RFwearM,RFwearR,LFbrakeLinePress,LFcoldPressure,LFodometer,LFtempCL,LFtempCM,LFtempCR,LFwearL,LFwearM,LFwearR,FuelUsePerHour,Voltage,WaterTemp,WaterLevel,FuelPress,OilTemp,OilPress,OilLevel,ManifoldPress,FuelLevel,Engine0_RPM,RRbrakeLinePress,RRcoldPressure,RRodometer,RRtempCL,RRtempCM,RRtempCR,RRwearL,RRwearM,RRwearR,LRbrakeLinePress,LRcoldPressure,LRodometer,LRtempCL,LRtempCM,LRtempCR,LRwearL,LRwearM,LRwearR,LRshockDefl,LRshockDefl_ST,LRshockVel,LRshockVel_ST,RRshockDefl,RRshockDefl_ST,RRshockVel,RRshockVel_ST,LFshockDefl,LFshockDefl_ST,LFshockVel,LFshockVel_ST,RFshockDefl,RFshockDefl_ST,RFshockVel,RFshockVel_ST
9045.65,542981,0,4,1,268698112,604800,32767,32767,604800,32767,0,FALSE,52245,-1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,539865,1201,TRUE,FALSE,84.4471817,0.228498653,0.342180014,0.033326101,0.033333335,1.000021815,1,0.263991684,0,0,0,1,1,0,1,5,0,11,11,11,0,0,0,0,TRUE,0,0,0,TRUE,4,"[13, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[12, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0.056846942752599716, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0]","[125.93090057373047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.675262451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[126.02639770507812, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[125.93090057373047, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[300.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,0,1,0,0,300,6300,6500,6900,7000,13,12,327.072876,0.056846943,13,500000,500000,9,125.9309006,126.0263977,343.103302,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0,FALSE,0,0,FALSE,0,0,FALSE,6.56E-06,-0.535092473,2.438630819,0.022876358,-0.012997139,0,39.44445801,39.44445801,25.47403336,1,1,1.175288796,101288.4297,6.984644413,2.409599066,0.442589641,0,0,0.909601331,4.515603065,FALSE,TRUE,2,1,TRUE,FALSE,1,TRUE,FALSE,FALSE,0,0,0,FALSE,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,11,81,TRUE,FALSE,6.719511986,0,0,0,0,0,0,FALSE,0,30,0.324947387,0,117.2110062,117.2110062,117.2110062,117.2110062,40,0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",FALSE,0,0,0,0,0,0,0,0,14.44559956,-1,TRUE,0,FALSE,1,FALSE,9024.649609,0,0,0,0,0,"[0.13451170921325684, 0.1357191950082779, 0.08984792232513428, 0.10482929646968842, 0.1335310935974121, 0.09717953950166702]",0.09717954,"[3.669073009859858e-07, 2.616874553496018e-06, 5.733406396757346e-06, 4.855424322158797e-06, 1.748649793853474e-07, 1.0712484481700812e-06]","[5.900375072087627e-06, 1.7582178770680912e-05, 5.609166692011058e-06, -6.9946659095876385e-06, 1.0266992831020616e-05, 5.105504783387005e-07]","[2.5657434434833704e-06, 1.6728215996408835e-05, 4.027398063044529e-06, -1.7659682271187194e-05, 2.6838210942514706e-06, -6.543528797919862e-06]",1.07E-06,5.11E-07,-6.54E-06,"[1.9150018033542437e-06, 1.9787226847256534e-05, 5.596501523541519e-06, -1.7489037418272346e-05, 6.390137059497647e-06, -4.527042619884014e-06]","[2.378669705649372e-06, -1.5213574897643412e-06, -8.086825801001396e-06, -9.061516834663053e-07, -2.7726134703698335e-06, -7.165177066781325e-06]","[1.619368231331464e-05, 3.3840115065686405e-05, -8.962656283983961e-05, -9.282430255552754e-05, 5.642566247843206e-05, -3.9123631722759455e-05]",-4.53E-06,-7.17E-06,-3.91E-05,"[9.80213737487793, 9.804065704345703, 9.804376602172852, 9.802939414978027, 9.801569938659668, 9.803579330444336]","[-0.12134598940610886, -0.12321382015943527, -0.13172854483127594, -0.13196112215518951, -0.1212095096707344, -0.13093377649784088]","[-0.21691292524337769, -0.2192227989435196, -0.2288934588432312, -0.2321283221244812, -0.21699731051921844, -0.2276427000761032]",9.80357933,-0.130933776,-0.2276427,FALSE,FALSE,FALSE,0,0,0,0,40,0,57.47658157,117.2109985,117.2109985,117.2109985,117.2109985,0,117.2110062,0,97.37908936,94.40646362,87.57574463,0.969876945,0.970208526,0.982240438,0,117.2110062,0,85.91760254,91.48260498,94.70605469,0.985207975,0.980719864,0.980275691,0.771986961,0,76.84719086,6.71999979,2.38E-07,77.04624939,0,6.624000549,1.013060212,12.99789524,0.000470646,0,117.2110062,0,94.54507446,91.95776367,84.76501465,0.984819114,0.984759808,0.988421202,0,117.2110062,0,83.50036621,91.39724731,93.8651123,0.989257336,0.984964967,0.985167682,0.018969318,"[0.018969519063830376, 0.018969595432281494, 0.018969519063830376, 0.018969392403960228, 0.01896929182112217, 0.01896931789815426]",1.28E-05,"[2.3571028577862307e-05, -6.830217898823321e-06, -3.06533656839747e-05, -4.1271490772487596e-05, -2.9011149308644235e-05, 1.2839072041970212e-05]",0.014601428,"[0.014601554721593857, 0.014601579867303371, 0.014601579867303371, 0.014601579867303371, 0.014601479284465313, 0.014601428061723709]",-5.23E-06,"[5.380755737860454e-06, 1.0455957635713276e-05, 2.506526243450935e-06, -2.5320332497358322e-05, -2.1962381651974283e-05, -5.225669156061485e-06]",0.015444051,"[0.015444296412169933, 0.015444198623299599, 0.01544407568871975, 0.015444345772266388, 0.015444222837686539, 0.015444050543010235]",2.37E-05,"[-3.3120784792117774e-05, -3.9412003388861194e-05, 4.099592842976563e-05, 6.9540237745968625e-06, -6.102101906435564e-05, 2.3747525119688362e-05]",0.017631672,"[0.017631376162171364, 0.017631622031331062, 0.01763189397752285, 0.017631549388170242, 0.017631474882364273, 0.01763167232275009]",4.84E-06,"[5.9768437495222315e-05, 9.561426122672856e-05, 7.827253284631297e-06, -9.962815238395706e-05, 5.653980770148337e-05, 4.8366841838287655e-06]"
